Channel 0,Channel 1,Channel 2,Channel 3,
4.83147378454305,4.6558820613790886,4.793043567551649,4.695874482313229,
4.831161343754502,4.653070094282157,4.794918212282937,4.693999837581941,
4.83147378454305,4.654632298224897,4.794605771494389,4.696499363890325,
4.832098666120146,4.659318910053116,4.798355060956965,4.701498416507093,
4.83147378454305,4.660881113995856,4.798667501745513,4.703685502026929,
4.830848902965954,4.66650504818972,4.800229705688253,4.705872587546764,
4.831161343754502,4.670879219229391,4.80991537013324,4.718682659877231,
4.830848902965954,4.665567725824076,4.809602929344692,4.718370219088683,
4.83147378454305,4.671816541595035,4.814289541172911,4.724931475648191,
4.831786225331598,4.678065357365995,4.814914422750007,4.726493679590931,
4.83147378454305,4.681502206040022,4.812102455653076,4.723369271705451,
4.831786225331598,4.681502206040022,4.808978047767596,4.721494626974163,
4.832098666120146,4.682127087617118,4.810227810921788,4.719307541454327,
4.83147378454305,4.679002679731639,4.8130397780187195,4.720869745397067,
4.831786225331598,4.669317015286651,4.804603876727924,4.708372113855148,
4.83147378454305,4.6690045744981035,4.805853639882116,4.712121403317724,
4.83147378454305,4.664630403458432,4.798042620168417,4.702123298084189,
4.83147378454305,4.667754811343912,4.798355060956965,4.698998890198709,
4.83147378454305,4.66025623241876,4.792731126763101,4.69118787048501,
4.831786225331598,4.654007416647801,4.791481363608909,4.690875429696462,
4.831161343754502,4.650883008762321,4.7892942780890735,4.688375903388078,
4.83147378454305,4.6568193837447325,4.794293330705841,4.694624719159037,
4.83147378454305,4.6568193837447325,4.797730179379869,4.701185975718545,
4.831786225331598,4.6571318245332805,4.799604824111157,4.7049352651811205,
4.831786225331598,4.660568673207308,4.797417738591321,4.702123298084189,
4.83147378454305,4.6680672521324595,4.8011670280538965,4.7043103836040245,
4.830848902965954,4.669629456075199,4.806478521459212,4.713058725683368,
4.831786225331598,4.669317015286651,4.807415843824856,4.715245811203204,
4.831161343754502,4.676815594211803,4.8017919096309924,4.720244863819971,
4.83147378454305,4.6930625152162975,4.8133522188072675,4.727743442745123,
4.831161343754502,4.68962566654227,4.819288593789679,4.732117613784794,
4.83147378454305,4.6808773244629265,4.814289541172911,4.727118561168027,
4.832098666120146,4.6805648836743785,4.812414896441624,4.721807067762711,
4.831786225331598,4.677752916577447,4.80991537013324,4.718682659877231,
4.83147378454305,4.674003627114871,4.806478521459212,4.714933370414656,
4.831786225331598,4.672128982383583,4.802416791208088,4.710871640163532,
4.831786225331598,4.672128982383583,4.798979942534061,4.702435738872737,
4.83147378454305,4.672441423172131,4.803354113573732,4.705872587546764,
4.83147378454305,4.659006469264568,4.796480416225677,4.699311330987257,
4.831786225331598,4.654007416647801,4.7896067188776215,4.689938107330818,
4.832098666120146,4.6558820613790886,4.796792857014225,4.698374008621613,
4.83147378454305,4.651507890339417,4.796167975437129,4.698686449410161,
4.83147378454305,4.655257179801993,4.796167975437129,4.697124245467421,
4.832098666120146,4.659631350841664,4.800229705688253,4.702748179661285,
4.83147378454305,4.661193554784404,4.8005421464768006,4.703060620449833,
4.83147378454305,4.665880166612624,4.798979942534061,4.70649746912386,
4.832098666120146,4.672753863960679,4.80522875830502,4.711808962529176,
4.831786225331598,4.670879219229391,4.8017919096309924,4.715558251991752,
4.831786225331598,4.683689291559858,4.8136646595958155,4.725868798013835,
4.831786225331598,4.683689291559858,4.816164185904199,4.727743442745123,
4.83147378454305,4.684626613925502,4.818351271424035,4.730867850630602,
4.831786225331598,4.677752916577447,4.815539304327103,4.725556357225287,
4.83147378454305,4.672128982383583,4.808665606979048,4.719619982242875,
4.831161343754502,4.674316067903419,4.809290488556144,4.7168080151459435,
4.83147378454305,4.669629456075199,4.80991537013324,4.718057778300135,
4.831786225331598,4.66338064030424,4.8011670280538965,4.707122350700956,
4.83147378454305,4.667129929766816,4.804603876727924,4.707122350700956,
4.831161343754502,4.66025623241876,4.794293330705841,4.696499363890325,
4.831786225331598,4.660568673207308,4.7886693965119775,4.68962566654227,
4.83147378454305,4.659318910053116,4.793668449128745,4.695562041524681,
4.831786225331598,4.651820331127965,4.78523254783795,4.687438581022434,
4.831161343754502,4.6618184363615,4.793668449128745,4.695562041524681,
4.83147378454305,4.659631350841664,4.789919159666169,4.696186923101777,
4.831161343754502,4.669629456075199,4.8014794688424445,4.7052477059696685,
4.832098666120146,4.665880166612624,4.802729231996636,4.707747232278052,
4.831786225331598,4.666817488978268,4.807415843824856,4.714620929626108,
4.831786225331598,4.664317962669884,4.800229705688253,4.702748179661285,
4.83147378454305,4.672128982383583,4.810540251710336,4.718995100665779,
4.83147378454305,4.671191660017939,4.8136646595958155,4.724619034859643,
4.831786225331598,4.676190712634707,4.815851745115651,4.725868798013835,
4.831786225331598,4.678065357365995,4.815539304327103,4.725556357225287,
4.831161343754502,4.674316067903419,4.8130397780187195,4.721494626974163,
4.831161343754502,4.672753863960679,4.807728284613404,4.714620929626108,
4.83147378454305,4.670879219229391,4.807728284613404,4.714620929626108,
4.83147378454305,4.66650504818972,4.807103403036308,4.714933370414656,
4.83147378454305,4.662130877150048,4.8008545872653485,4.702123298084189,
4.832098666120146,4.66338064030424,4.798355060956965,4.700873534929997,
4.831786225331598,4.665255285035528,4.798042620168417,4.698686449410161,
4.831786225331598,4.657444265321828,4.792106245186005,4.691500311273558,
4.83147378454305,4.652132771916513,4.789919159666169,4.688688344176626,
4.831161343754502,4.651195449550869,4.791481363608909,4.69118787048501,
4.831161343754502,4.652132771916513,4.794293330705841,4.6924376336392015,
4.831786225331598,4.6561945021676365,4.797417738591321,4.698061567833065,
4.83147378454305,4.6571318245332805,4.8011670280538965,4.703997942815477,
4.831786225331598,4.6558820613790886,4.8011670280538965,4.706185028335312,
4.832098666120146,4.66025623241876,4.8017919096309924,4.7080596730666,
4.83147378454305,4.6618184363615,4.80210435041954,4.7080596730666,
4.832098666120146,4.6683796929210075,4.804291435939376,4.71118408095208,
4.83147378454305,4.676190712634707,4.811790014864528,4.721807067762711,
4.832098666120146,4.6808773244629265,4.817101508269843,4.726806120379479,
4.831786225331598,4.679627561308735,4.813977100384363,4.723056830916903,
4.831161343754502,4.677752916577447,4.807728284613404,4.718682659877231,
4.832411106908694,4.681502206040022,4.8136646595958155,4.721807067762711,
4.831786225331598,4.670254337652295,4.80991537013324,4.719307541454327,
4.83147378454305,4.6683796929210075,4.80679096224776,4.714933370414656,
4.831161343754502,4.667129929766816,4.805853639882116,4.71274628489482,
4.831161343754502,4.664005521881336,4.80210435041954,4.70649746912386,
4.83147378454305,4.66338064030424,4.802729231996636,4.7049352651811205,
4.831786225331598,4.651195449550869,4.794605771494389,4.696186923101777,
4.831786225331598,4.649633245608129,4.786169870203594,4.685876377079694,
4.83147378454305,4.6558820613790886,4.7896067188776215,4.690875429696462,
4.83147378454305,4.66025623241876,4.795230653071485,4.696811804678873,
4.831786225331598,4.661505995572952,4.798667501745513,4.700248653352901,
4.831161343754502,4.661193554784404,4.8011670280538965,4.705560146758216,
4.831161343754502,4.662443317938596,4.798042620168417,4.7046228243925725,
4.831786225331598,4.671191660017939,4.806478521459212,4.715245811203204,
4.832098666120146,4.6683796929210075,4.8083531661905,4.714933370414656,
4.83147378454305,4.667754811343912,4.810852692498884,4.720869745397067,
4.83147378454305,4.671504100806487,4.816476626692747,4.7283683243222185,
4.831161343754502,4.673066304749227,4.815851745115651,4.727118561168027,
4.831786225331598,4.677128035000351,4.815539304327103,4.724931475648191,
4.832098666120146,4.675253390269063,4.807103403036308,4.718682659877231,
4.83147378454305,4.679940002097283,4.811790014864528,4.722119508551259,
4.831786225331598,4.672441423172131,4.807103403036308,4.7080596730666,
4.83147378454305,4.670254337652295,4.804603876727924,4.709934317797888,
4.831786225331598,4.6690045744981035,4.8017919096309924,4.706185028335312,
4.83147378454305,4.667754811343912,4.8017919096309924,4.702435738872737,
4.83147378454305,4.66494284424698,4.798042620168417,4.699311330987257,
4.83147378454305,4.659631350841664,4.793668449128745,4.694937159947585,
4.831161343754502,4.654319857436349,4.793668449128745,4.694624719159037,
4.83147378454305,4.650570567973773,4.795230653071485,4.697436686255969,
4.83147378454305,4.651507890339417,4.796167975437129,4.694937159947585,
4.832098666120146,4.653382535070705,4.796167975437129,4.696811804678873,
4.831786225331598,4.657756706110376,4.798042620168417,4.700561094141449,
4.83147378454305,4.66338064030424,4.799604824111157,4.701185975718545,
4.831786225331598,4.666817488978268,4.804291435939376,4.7080596730666,
4.831786225331598,4.664630403458432,4.807728284613404,4.7171204559344915,
4.831786225331598,4.662443317938596,4.80522875830502,4.715558251991752,
4.831786225331598,4.675253390269063,4.808665606979048,4.7171204559344915,
4.83147378454305,4.684001732348406,4.819601034578227,4.7293056466878625,
4.83147378454305,4.677128035000351,4.816476626692747,4.725243916436739,
4.83147378454305,4.676190712634707,4.811165133287432,4.721182186185615,
4.83147378454305,4.677752916577447,4.8133522188072675,4.723681712493999,
4.83147378454305,4.673691186326323,4.810227810921788,4.715245811203204,
4.831161343754502,4.6686921337095555,4.80679096224776,4.713996048049012,
4.831161343754502,4.665567725824076,4.806166080670664,4.709309436220792,
4.83147378454305,4.662443317938596,4.803354113573732,4.708996995432244,
4.83147378454305,4.6618184363615,4.798667501745513,4.699311330987257,
4.831786225331598,4.6568193837447325,4.793980889917293,4.693999837581941,
4.83147378454305,4.653382535070705,4.791481363608909,4.689000784965174,
4.831786225331598,4.652132771916513,4.791168922820361,4.690562988907914,
4.83147378454305,4.6565069429561845,4.795543093860033,4.696499363890325,
4.831161343754502,4.6571318245332805,4.798979942534061,4.702123298084189,
4.832098666120146,4.657444265321828,4.798667501745513,4.703060620449833,
4.83147378454305,4.662130877150048,4.7771090873357025,4.701810857295641,
4.831786225331598,4.686188817868242,4.803978995150828,4.715558251991752,
4.831786225331598,4.675565831057611,4.807728284613404,4.717745337511587,
4.83147378454305,4.674628508691967,4.802729231996636,4.7174328967230394,
4.83147378454305,4.686188817868242,4.818663712212583,4.733367376938986,
4.83147378454305,4.681502206040022,4.818038830635487,4.73118029141915,
4.831161343754502,4.681502206040022,4.817101508269843,4.728055883533671,
4.831786225331598,4.679627561308735,4.811790014864528,4.722744390128355,
4.83147378454305,4.679315120520187,4.80991537013324,4.719619982242875,
4.831786225331598,4.677128035000351,4.811790014864528,4.718370219088683,
4.83147378454305,4.6683796929210075,4.806478521459212,4.712121403317724,
4.831161343754502,4.667754811343912,4.804291435939376,4.707434791489504,
4.831786225331598,4.66650504818972,4.802729231996636,4.707747232278052,
4.831786225331598,4.66338064030424,4.799917264899705,4.701498416507093,
4.831786225331598,4.657756706110376,4.78835695572343,4.69118787048501,
4.831161343754502,4.659631350841664,4.793043567551649,4.693999837581941,
4.830848902965954,4.650883008762321,4.790231600454717,4.6930625152162975,
4.83147378454305,4.6558820613790886,4.790544041243265,4.693999837581941,
4.831786225331598,4.663068199515692,4.798979942534061,4.702435738872737,
4.831786225331598,4.659318910053116,4.795855534648581,4.701498416507093,
4.831161343754502,4.667129929766816,4.796792857014225,4.702748179661285,
4.83147378454305,4.673378745537775,4.804291435939376,4.707434791489504,
4.83147378454305,4.669941896863747,4.803354113573732,4.710246758586436,
4.83147378454305,4.674628508691967,4.80679096224776,4.7164955743573955,
4.832098666120146,4.6805648836743785,4.80366655436228,4.723056830916903,
4.83147378454305,4.694937159947585,4.820225916155323,4.731805172996246,
4.83147378454305,4.685876377079694,4.819288593789679,4.731492732207698,
4.83147378454305,4.679627561308735,4.81147757407598,4.719619982242875,
4.831161343754502,4.6802524428858305,4.810540251710336,4.720557304608519,
4.83147378454305,4.678377798154543,4.8130397780187195,4.723056830916903,
4.83147378454305,4.667754811343912,4.8083531661905,4.7174328967230394,
4.83147378454305,4.665567725824076,4.8011670280538965,4.706809909912408,
4.831161343754502,4.667129929766816,4.802729231996636,4.7080596730666,
4.83147378454305,4.662443317938596,4.8011670280538965,4.705560146758216,
4.83147378454305,4.653070094282157,4.793668449128745,4.696499363890325,
4.831786225331598,4.648695923242485,4.784295225472306,4.687438581022434,
4.83147378454305,4.6568193837447325,4.790231600454717,4.690875429696462,
4.832098666120146,4.6571318245332805,4.795855534648581,4.698374008621613,
4.831786225331598,4.6558820613790886,4.796167975437129,4.698686449410161,
4.831786225331598,4.659318910053116,4.8008545872653485,4.705560146758216,
4.831786225331598,4.659318910053116,4.803978995150828,4.708684554643696,
4.83147378454305,4.660881113995856,4.803978995150828,4.71118408095208,
4.831161343754502,4.664630403458432,4.802416791208088,4.708684554643696,
4.83147378454305,4.669317015286651,4.808665606979048,4.717745337511587,
4.832098666120146,4.673066304749227,4.814601981961459,4.727431001956575,
4.832098666120146,4.675878271846159,4.815226863538555,4.728055883533671,
4.83147378454305,4.677128035000351,4.8127273372301715,4.723369271705451,
4.831786225331598,4.677128035000351,4.812102455653076,4.721182186185615,
4.831786225331598,4.674628508691967,4.8133522188072675,4.723994153282547,
